CSCOD,MENGE,EBELN,BSART,ADPRI,BEDAT,LIFNR,WAERS,ZZSTORT,MATNR,NETPR,NETWR,ZZJRRQ,ZZGHRQ,ZXLTAT
MU,1,4100007047,HQY,AOG,20161216,1000000575,RMB,B737NG,965-1690-055,20389.65,20389.65,20161219,20161223,4.0
MU,1,4100007002,HQY,AOG,20161207,1000000142,RMB,B737NG,1151952-14,78880.46,78880.46,20161207,20170113,37.0
MU,1,4100007065,HQY,NOR,20161217,1000000575,RMB,B737NG,CA244-01,1412.88,1412.88,20161220,20161221,1.0
MU,1,16SL77099L,HQY,NOR,20161219,0000001143,USD,B737NG,162A1100-5,55750,55750,20161221,20200325,1190.0
MU,1,4100007139,HQY,AOG,20161229,1000000142,RMB,B737NG,822-1567-101,254143.1,254143.1,20161229,20170215,48.0
MU,1,4100007137,HQY,AOG,20161228,1000000575,RMB,B737NG,3289630-2,3901.66,3901.66,20161230,20170105,6.0
MU,1,4100006999,HQY,AOG,20161207,1000000155,RMB,B737NG,1-002-0102-2090,9232.38,9232.38,20161207,20161213,6.0
MU,1,4100007147,HQY,AOG,20161229,1000000155,RMB,B737-300,51090160-1,13338.54,13338.54,20161230,20170109,10.0
MU,1,4100007000,HQY,NOR,20161207,1000000142,RMB,B737NG,67600014-1,14487.39,14487.39,20161208,20161226,18.0
MU,1,4100007148,HQY,AOG,20161230,1000000575,RMB,B737NG,123266-2-1,2531.22,2531.22,20170103,20170112,9.0
MU,1,4100007149,HQY,CRT,20161230,1000000155,RMB,B737NG,155016-20-11,8883.34,8883.34,20161230,20170116,17.0
MU,1,4100007017,HQY,AOG,20161210,1000000142,RMB,B737NG,1152464-265,89915.14,89915.14,20161212,20161226,14.0
MU,1,4100007020,HQY,CRT,20161210,1000000575,RMB,B737NG,C17001BA01,3898.24,3898.24,20161212,20161219,7.0
MU,1,4100007016,HQY,CRT,20161210,1000000155,RMB,B737NG,67600014-1,28263.22,28263.22,20161212,20170118,37.0
MU,1,4100007077,HQY,AOG,20161221,1000000141,RMB,B737-300,21230-03AC,1,1,20161223,20170210,49.0
MU,1,4100007014,HQY,AOG,20161209,1000000141,RMB,B737-300,HG2050AC07,1,1,20161212,20170124,43.0
MU,1,4100007022,HQY,NOR,20161211,1000000141,RMB,B737NG,70720860-1,1,1,20161213,20161213,1.0
MU,1,4100006960,HQY,AOG,20161201,1000000155,RMB,B737NG,3876287-1,2086.63,2086.63,20161202,20161205,3.0
MU,1,4100007030,HQY,AOG,20161213,1000000141,RMB,B737-300,1-899-29,11547.16,11547.16,20161214,,
MU,1,4100007026,HQY,AOG,20161213,1000000141,RMB,B737NG,G6990-19,1,1,20161221,20161223,2.0
MU,1,4100006958,HQY,NOR,20161201,1000000155,RMB,B737NG,1151952-14,55729.89,55729.89,20161201,20161219,18.0
MU,1,4100006962,HQY,AOG,20161201,1000000142,RMB,B737NG,3876287-1,1830.13,1830.13,20161202,20161205,3.0
MU,1,4100007110,HQY,AOG,20161226,1000000248,RMB,B737NG,315A2295-697,151235.5,151235.5,20161228,20170427,120.0
MU,1,4100007119,HQY,AOG,20161226,1000000141,RMB,B737-300,41F1005,1,1,20161230,20170511,132.0
MU,1,4100006986,HQY,CRT,20161203,1000000106,RMB,B737NG,1151952-18,79649.7,79649.7,20161203,20170109,37.0
MU,1,4100006987,HQY,AOG,20161203,1000000155,RMB,B737NG,G7500-03,9412.96,9412.96,20161204,20161219,15.0
MU,1,4100007109,HQY,AOG,20161226,1000000248,RMB,B737NG,315A2295-702,128843,128843,20161228,20170427,120.0
MU,1,4100007111,HQY,AOG,20161226,1000000141,RMB,B737NG,4081600-940,1,1,20161228,20170215,49.0
MU,1,4100006965,HQY,CRT,20161202,1000000575,RMB,B737NG,EM56-20-5,509.67,509.67,20161202,20161205,3.0
MU,1,4100001894,HQY,CRT,20130115,1000000142,RMB,B737NG,C16786HA02,14404.72,14404.72,20130116,20130121,5.0
MU,1,4100001896,HQY,AOG,20130117,1000000155,RMB,B737NG,251A1240-3,1,1,20130117,20130319,61.0
MU,1,4100001905,HQY,CRT,20130118,1000000225,RMB,B737NG,3215618-4,1,1,20130121,20130217,27.0
MU,1,4100001921,HQY,AOG,20130123,1000000106,RMB,B737NG,3214446-4,84997.13,84997.13,20130207,20130423,75.0
MU,1,4100001876,HQY,CRT,20130108,1000000155,RMB,B737NG,273A3610-4,21202.59,21202.59,20130109,20130204,26.0
MU,1,4100001925,HQY,AOG,20130124,1000000106,RMB,B737NG,141A4810-37,1,1,20130124,20130204,11.0
MU,1,4100001940,HQY,CRT,20130128,1000000155,RMB,B737NG,G6992-02,29791.42,29791.42,20130128,20130427,89.0
MU,1,4100001941,HQY,CRT,20130128,1000000155,RMB,B737NG,45080-1,6708.62,6708.62,20130128,20130301,32.0
MU,1,4100001942,HQY,CRT,20130128,1000000155,RMB,B737NG,3800702-1,398113.21,398113.21,20130128,20130226,29.0
MU,1,4100001886,HQY,CRT,20130113,1000000155,RMB,B737NG,541674-4,17496.89,17496.89,20130113,20130204,22.0
MU,1,4100001888,HQY,AOG,20130114,1000000106,RMB,B737NG,273A3610-5,1,1,20130118,20130208,21.0
MU,1,4100001958,HQY,CRT,20130131,1000000106,RMB,B737NG,1152464-265,1,1,20130131,20130204,4.0
MU,1,4100001991,HQY,AOG,20130220,1000000155,RMB,B737NG,41F1005,495359.06,495359.06,20130220,20130719,149.0
MU,1,4100001963,HQY,CRT,20130203,1000000142,RMB,B737NG,930-2000-001,14569.81,14569.81,20130203,20130205,2.0
MU,1,4100002098,HQY,AOG,20130401,1000000141,RMB,B737NG,EM91-79-5,1,1,20130403,20130910,160.0
MU,1,4100001960,HQY,NOR,20130201,1000000142,RMB,B737NG,251A4510-10,1,1,20130221,20130301,8.0
MU,1,4100001962,HQY,CRT,20130203,1000000142,RMB,B737NG,930-1000-001,141781.13,141781.13,20130204,20130305,29.0
MU,1,4100001966,HQY,AOG,20130204,1000000106,RMB,B737NG,241-298-002-015,1,1,20130205,20130428,82.0
MU,1,4100002002,HQY,CRT,20130225,1000000155,RMB,B737NG,541674-4,65515.04,65515.04,20130225,20130504,68.0
MU,1,4100001998,HQY,AOG,20130224,1000000106,RMB,B737NG,285A1600-6,1,1,20130225,20130321,24.0
MU,1,4100002049,HQY,NOR,20130313,1000000106,RMB,B737NG,233A2222-53,1,1,20130314,20130423,40.0
MU,1,4100002113,HQY,CRT,20130406,1000000142,RMB,B737NG,541674-4,6401.89,6401.89,20130408,20130410,2.0
MU,1,4100002125,HQY,CRT,20130408,1000000225,RMB,B737NG,0861FL1,1,1,20130408,20130521,43.0
MU,1,4100002120,HQY,AOG,20130408,1000000106,RMB,B737NG,MC10-25-104,1,1,20130411,20131012,184.0
MU,1,4100001974,HQY,CRT,20130209,1000000142,RMB,B737NG,0123FA2,18513.2,18513.2,20130209,20130305,24.0
MU,1,4100001975,HQY,CRT,20130209,1000000142,RMB,B737NG,0123FA2,29452.83,29452.83,20130209,20130315,34.0
MU,1,4100001980,HQY,NOR,20130213,1000000142,RMB,B737NG,1152466-250,1,1,20130216,20130319,31.0
MU,1,4100002012,HQY,AOG,20130301,1000000155,RMB,B737-300,1-899-29,1,1,20130301,20130304,3.0
MU,1,4100002015,HQY,CRT,20130301,1000000142,RMB,B737NG,01N65920,2514.15,2514.15,20130301,20130312,11.0
MU,1,4100002017,HQY,CRT,20130301,1000000155,RMB,B737NG,965-1690-055,414606.52,414606.52,20130302,20130502,61.0
MU,1,4100002014,HQY,CRT,20130301,1000000142,RMB,B737NG,01N65920,2514.15,2514.15,20130301,20130312,11.0
MU,1,4100002018,HQY,CRT,20130302,1000000142,RMB,B737NG,174101-01-01,72070.75,72070.75,20130302,20130312,10.0
MU,1,4100002022,HQY,CRT,20130303,1000000155,RMB,B737NG,HG2050AC07,1,1,20130305,20130507,63.0
MU,1,4100002078,HQY,CRT,20130326,1000000155,RMB,B737NG,822-1567-102,179700,179700,20130327,20130409,13.0
MU,1,4100002079,HQY,CRT,20130326,1000000142,RMB,B737NG,066-50029-1101,57094.34,57094.34,20130409,20130410,1.0
MU,1,4100002031,HQY,NOR,20130306,1000000142,RMB,B737NG,285A1600-6,1,1,20130306,20130628,114.0
MU,1,4100002070,HQY,CRT,20130322,1000000012,RMB,B737-300,1-899-29,1,1,20130403,20130423,20.0
MU,1,4100002090,HQY,AOG,20130329,1000000155,RMB,B737-300,39-353,1,1,20130329,20130605,68.0
MU,1,4100002091,HQY,CRT,20130329,1000000142,RMB,B737NG,1152464-265,153853.77,153853.77,20130330,20130410,11.0
MU,1,4100001990,HQY,CRT,20130219,1000000155,RMB,B737NG,273A3610-5,31192.01,31192.01,20130220,20130401,40.0
MU,1,4100004176,HQY,AOG,20150420,1000000155,RMB,B737-300,066-50008-0406,1,1,20150421,,
MU,1,4100004050,HQY,AOG,20150306,1000000106,RMB,B737NG,1152464-265,1,1,20150307,20150313,6.0
MU,1,4100004099,HQY,AOG,20150323,1000000141,RMB,B737NG,066-50008-0406,1,1,20150413,20150414,1.0
MU,1,4100004173,HQY,AOG,20150420,1000000141,RMB,B737NG,6355C0001-01,1,1,20150428,20150519,21.0
MU,1,4100004052,HQY,AOG,20150306,1000000155,RMB,B737NG,1151984-261,1,1,20150307,20150325,18.0
MU,1,4100004054,HQY,CRT,20150307,1000000106,RMB,B737NG,0123FA2,4060.93,4060.93,20150307,20150319,12.0
MU,1,4100004056,HQY,CRT,20150308,1000000155,RMB,B737NG,822-1567-102,63638.23,63638.23,20150309,20150316,7.0
MU,1,4100004058,HQY,CRT,20150309,1000000106,RMB,B737NG,930-1000-001,14821.91,14821.91,20150309,20150316,7.0
MU,1,4100004059,HQY,CRT,20150309,1000000155,RMB,B737NG,1151984-261,1,1,20150309,20150311,2.0
MU,1,4100004027,HQY,CRT,20150223,1000000106,RMB,B737NG,2030157-102,57462.01,57462.01,20150223,20150316,21.0
MU,1,4100004152,HQY,AOG,20150409,1000000142,RMB,B737NG,645172-2,6073.57,6073.57,20150413,20150414,1.0
MU,1,4100004028,HQY,AOG,20150224,1000000155,RMB,B737NG,G7500-03,12917.27,12917.27,20150224,20150311,15.0
MU,1,4100004182,HQY,AOG,20150423,1000000106,RMB,B737NG,G7400-30,28288.62,28288.62,20150423,20150505,12.0
MU,1,4100004125,HQY,CRT,20150328,1000000142,RMB,B737NG,0123FA2,15186.32,15186.32,20150328,20150413,16.0
MU,1,4100004160,HQY,AOG,20150411,1000000012,RMB,B737NG,8-930-03,6308.42,6308.42,20150411,20150415,4.0
MU,1,4100004127,HQY,CRT,20150330,1000000155,RMB,B737NG,760SUE2-5,1,1,20150330,20150407,8.0
MU,1,4100004128,HQY,CRT,20150330,1000000155,RMB,B737NG,822-1567-102,278417.28,278417.28,20150330,20150504,35.0
MU,1,4100004161,HQY,CRT,20150412,1000000106,RMB,B737NG,398908-3,1,1,20150413,,
MU,1,4100004197,HQY,AOG,20150429,1000000106,RMB,B737NG,2206400-2,120245.87,120245.87,20150507,20150511,4.0
MU,1,4100004073,HQY,AOG,20150316,1000000141,RMB,B737NG,07325P000-01,1,1,20150317,20150609,84.0
MU,1,4100004041,HQY,AOG,20150302,1000000225,RMB,B737NG,761574B,0,0,20150303,20150304,1.0
MU,1,4100004077,HQY,AOG,20150317,1000000106,RMB,B737NG,822-0990-004,17871.55,17871.55,20150317,20150325,8.0
MU,1,4100004079,HQY,AOG,20150317,1000000106,RMB,B737NG,940-0300-001,24401.95,24401.95,20150323,20150323,1.0
MU,1,4100004081,HQY,AOG,20150318,1000000141,RMB,B737NG,1-002-0102-2090,1,1,20150325,20150330,5.0
MU,1,4100004082,HQY,AOG,20150318,1000000141,RMB,B737NG,024147-000,1,1,20150325,20150330,5.0
MU,1,4100004167,HQY,AOG,20150414,1000000106,RMB,B737NG,066-50008-0406,11914.21,11914.21,20150415,20150416,1.0
MU,1,4100004075,HQY,AOG,20150317,1000000142,RMB,B737NG,MA30A1017,386.77,386.77,20150318,20150318,1.0
MU,1,4100004084,HQY,CRT,20150318,1000000106,RMB,B737NG,07325P000-01,104513.17,104513.17,20150319,20150813,147.0
MU,1,4100004088,HQY,AOG,20150319,1000000155,RMB,B737NG,3289562-5,2438.86,2438.86,20150327,20150327,1.0
MU,1,4100004142,HQY,EXP,20150404,1000000141,RMB,B737NG,760SUE2-5,1,1,20150404,,
MU,1,4100004093,HQY,AOG,20150321,1000000142,RMB,B737NG,822-1710-002,23627.23,23627.23,20150325,20150326,1.0
MU,1,4100004097,HQY,CRT,20150322,1000000106,RMB,B737NG,4082730-901,54247.72,54247.72,20150322,20150413,22.0
MU,1,4100004398,HQY,AOG,20150623,1000000106,RMB,B737NG,398908-3,30867.29,30867.29,20150625,20150826,62.0
MU,1,4100004180,HQY,CRT,20150422,1000000225,RMB,B737NG,174101-02-01,1,1,20150427,,
MU,1,4100004278,HQY,CRT,20150522,1000000155,RMB,B737NG,51090160-1,1,1,20150522,20150529,7.0
MU,1,4100004274,HQY,CRT,20150521,1000000155,RMB,B737NG,1151952-18,1,1,20150521,,
MU,1,4100004324,HQY,AOG,20150607,1000000012,RMB,B737NG,2030157-102,30028.51,30028.51,20150610,20150611,1.0
MU,1,4100004322,HQY,AOG,20150605,1000000012,RMB,B737NG,67600014-1,39461.12,39461.12,20150608,20150703,25.0
MU,1,4100004323,HQY,AOG,20150606,1000000141,RMB,B737NG,3289562-5,1,1,20150611,20151208,180.0
MU,1,4100004404,HQY,AOG,20150625,1000000012,RMB,B737NG,398908-3,1,1,20150626,,
MU,1,4100004326,HQY,AOG,20150607,1000000141,RMB,B737NG,801307-06,1,1,20150608,20150820,73.0
MU,1,4100004235,HQY,CRT,20150509,1000000106,RMB,B737NG,3214552-5,11300.13,11300.13,20150509,20150525,16.0
MU,1,4100004334,HQY,CRT,20150609,1000000142,RMB,B737NG,3289562-5,1,1,20150610,,
MU,1,4100004335,HQY,CRT,20150609,1000000142,RMB,B737NG,3214446-4,1,1,20150610,,
MU,1,4100004346,HQY,AOG,20150610,1000000012,RMB,B737NG,3289562-5,1,1,20150610,,
MU,1,4100004188,HQY,CRT,20150427,1000000155,RMB,B737NG,398908-4,1,1,20150427,20150612,46.0
MU,1,4100004189,HQY,CRT,20150427,1000000155,RMB,B737NG,398908-4,11770.11,11770.11,20150427,20150512,15.0
MU,1,4100004190,HQY,CRT,20150427,1000000155,RMB,B737NG,3290206-1,1347.17,1347.17,20150427,20150429,2.0
MU,1,4100004337,HQY,NOR,20150610,1000000012,RMB,B737NG,3289562-5,1,1,20150610,,
MU,1,4100004415,HQY,AOG,20150629,1000000106,RMB,B737NG,67600014-1,38321.79,38321.79,20150630,20151126,149.0
MU,1,4100004338,HQY,CRT,20150610,1000000141,RMB,B737NG,2206400-2,1,1,20150611,20150817,67.0
MU,1,4100004349,HQY,CRT,20150611,1000000106,RMB,B737NG,3289562-5,1,1,20150611,,
MU,1,4100004289,HQY,CRT,20150527,1000000155,RMB,B737NG,69000940-101,41065.06,41065.06,20150527,20150605,9.0
MU,1,4100004353,HQY,AOG,20150611,1000000106,RMB,B737NG,398908-4,757.85,757.85,20150612,20150612,1.0
MU,1,4100004205,HQY,CRT,20150430,1000000141,RMB,B737NG,398908-3,1,1,20150506,20150817,103.0
MU,1,4100004348,HQY,CRT,20150611,1000000106,RMB,B737NG,3214446-4,1,1,20150611,,
MU,1,4100004350,HQY,CRT,20150611,1000000106,RMB,B737NG,3214552-5,1,1,20150611,,
MU,1,4100004371,HQY,AOG,20150616,1000000141,RMB,B737NG,4082730-901,1,1,20150618,20150820,63.0
MU,1,4100004375,HQY,AOG,20150617,1000000012,RMB,B737NG,3214446-4,1,1,20150617,,
MU,1,4100004361,HQY,AOG,20150614,1000000141,RMB,B737NG,2206400-2,1,1,20150616,20151126,163.0
MU,1,4100004365,HQY,CRT,20150614,1000000155,RMB,B737NG,398908-3,1,1,20150615,,
MU,1,4100004369,HQY,CRT,20150615,1000000142,RMB,B737NG,3289562-5,1,1,20150615,,
MU,1,4100004364,HQY,AOG,20150614,1000000012,RMB,B737NG,3214446-4,38912.91,38912.91,20150615,20150803,49.0
MU,1,4100004363,HQY,AOG,20150614,1000000106,RMB,B737NG,3214446-4,98635.54,98635.54,20150614,20151023,131.0
MU,1,4100004370,HQY,CRT,20150615,1000000106,RMB,B737NG,3289562-5,1,1,20150615,,
MU,1,4100004218,HQY,AOG,20150503,1000000141,RMB,B737-300,174101-02-01,1,1,20150504,20150525,21.0
MU,1,4100004251,HQY,AOG,20150515,1000000141,RMB,B737NG,940-0351-001,1,1,20150515,20150526,11.0
MU,1,4100004302,HQY,AOG,20150531,1000000141,RMB,B737-300,3289562-5,1,1,20150602,20150602,1.0
MU,1,4100004381,HQY,AOG,20150619,1000000155,RMB,B737NG,3214552-5,1,1,20150625,,
MU,1,4100004213,HQY,AOG,20150503,1000000012,RMB,B737NG,2030157-102,238433.25,238433.25,20150505,20150730,86.0
MU,1,4100004222,HQY,AOG,20150504,1000000106,RMB,B737NG,4081600-940,69319.34,69319.34,20150504,20150511,7.0
MU,1,4100004311,HQY,AOG,20150602,1000000012,RMB,B737NG,398908-4,36663.1,36663.1,20150603,20150729,56.0
MU,1,4100004317,HQY,AOG,20150603,1000000141,RMB,B737NG,2206400-2,1,1,20150605,20160613,374.0
MU,1,4100004313,HQY,CRT,20150603,1000000106,RMB,B737NG,3289562-5,1,1,20150603,,
MU,1,4100004312,HQY,CRT,20150603,1000000155,RMB,B737NG,2206400-2,1,1,20150603,,
MU,1,4100004449,HQY,AOG,20150706,1000000141,RMB,B737NG,2279-003-13,1,1,20150708,20151110,125.0
MU,1,4100004456,HQY,AOG,20150707,1000000106,RMB,B737NG,398908-3,17475.03,17475.03,20150709,20150812,34.0
MU,1,4100004401,HQY,AOG,20150624,1000000155,RMB,B737NG,C16786HA02,347030.82,347030.82,20150625,20160229,249.0
MU,1,4100004457,HQY,AOG,20150708,1000000106,RMB,B737NG,822-1710-002,7875.74,7875.74,20150708,20150721,13.0
MU,1,4100004512,HQY,AOG,20150722,1000000155,RMB,B737NG,4082260-939,1535816.75,1535816.75,20150727,20160111,168.0
MU,1,4100004658,HQY,AOG,20150827,1000000012,RMB,B737NG,3289630-2,487.71,487.71,20150828,20150828,1.0
MU,1,4100004514,HQY,AOG,20150722,1000000155,RMB,B737NG,162700-100,88600.03,88600.03,20150723,20150821,29.0
MU,1,4100004567,HQY,AOG,20150808,1000000155,RMB,B737NG,273A3301-8,19296.97,19296.97,20150811,20150930,50.0
MU,1,4100004662,HQY,AOG,20150828,1000000106,RMB,B737NG,69000940-102,50845.97,50845.97,20150829,20150909,11.0
MU,1,4100004666,HQY,AOG,20150829,1000000141,RMB,B737NG,5145-1-77,1,1,20150830,20150921,22.0
MU,1,4100004668,HQY,AOG,20150830,1000000106,RMB,B737NG,0123FA2,27500.25,27500.25,20150831,20151117,78.0
MU,1,4100004675,HQY,AOG,20150830,1000000141,RMB,B737NG,4081600-940,1,1,20150906,20150921,15.0
MU,1,4100004519,HQY,AOG,20150724,1000000141,RMB,B737NG,2340404-1,1,1,20150727,20150915,50.0
MU,1,4100004521,HQY,AOG,20150724,1000000142,RMB,B737NG,70720860-1,391473.54,391473.54,20150727,20151124,120.0
MU,1,15ZW70549L,HQY,CRT,20150810,0000001143,USD,B737NG,113A2100-59,1,1,20150821,,
MU,1,4100004679,HQY,AOG,20150831,1000000106,RMB,B737NG,67600014-1,54269.22,54269.22,20150901,20151119,79.0
MU,1,4100004520,HQY,CRT,20150724,1000000106,RMB,B737NG,2118966-222,7591.27,7591.27,20150817,20150901,15.0
MU,1,4100004526,HQY,NOR,20150725,1000000106,RMB,B737NG,1106-3AB,28481.38,28481.38,20150726,20151029,95.0
MU,1,4100004527,HQY,NOR,20150725,1000000106,RMB,B737NG,4081600-940,311808.85,311808.85,20150806,20150828,22.0
MU,1,4100004531,HQY,AOG,20150726,1000000141,RMB,B737-300,1152464-265,1,1,20150730,20160407,252.0
MU,1,4100004532,HQY,AOG,20150726,1000000155,RMB,B737-300,1152466-250,752212.43,752212.43,20150730,20151020,82.0
MU,1,15ZW70552L,HQY,CRT,20150810,0000001143,USD,B737NG,113A2700-28,1,1,20150821,,
MU,1,4100004584,HQY,AOG,20150814,1000000155,RMB,B737NG,2206400-2,178651.41,178651.41,20150814,20150917,34.0
MU,1,4100004587,HQY,CRT,20150816,1000000141,RMB,B737NG,4081600-930,1,1,20150819,20160602,288.0
MU,1,4100004461,HQY,AOG,20150709,1000000155,RMB,B737NG,4081600-940,251036.9,251036.9,20150709,20150807,29.0
MU,1,4100004529,HQY,AOG,20150726,1000000155,RMB,B737NG,1152464-265,53134.5,53134.5,20150728,20150804,7.0
MU,1,4100004583,HQY,CRT,20150814,1000000106,RMB,B737NG,822-1604-101,593503.23,593503.23,20150814,20151124,102.0
MU,1,4100004582,HQY,AOG,20150812,1000000012,RMB,B737NG,398908-4,1141.41,1141.41,20150812,20150816,4.0
MU,1,4100004576,HQY,AOG,20150812,1000000155,RMB,B737NG,066-50008-0406,389197.38,389197.38,20150813,20151117,96.0
MU,1,4100004535,HQY,CRT,20150727,1000000142,RMB,B737NG,822-1604-101,377983.77,377983.77,20150728,20150930,64.0
MU,1,4100004578,HQY,AOG,20150812,1000000106,RMB,B737NG,HG2050AC07,333123,333123,20150812,20150917,36.0
MU,1,4100004478,HQY,AOG,20150714,1000000141,RMB,B737NG,622-5129-802,1,1,20150724,20150827,34.0
MU,1,4100004480,HQY,AOG,20150715,1000000142,RMB,B737NG,3290206-1,39012.92,39012.92,20150728,20151009,73.0
MU,1,4100004608,HQY,AOG,20150821,1000000155,RMB,B737NG,42-935-2,1,1,20150821,20151218,119.0
MU,1,4100004488,HQY,NOR,20150716,1000000106,RMB,B737NG,066-50008-0406,277288.28,277288.28,20150817,20150914,28.0
MU,1,4100004626,HQY,AOG,20150822,1000000106,RMB,B737NG,42-935-2,118830.42,118830.42,20150822,20151015,54.0
MU,1,4100004433,HQY,AOG,20150703,1000000004,RMB,B737NG,398908-3,0,0,20150703,20150727,24.0
MU,1,4100004497,HQY,NOR,20150717,1000000106,RMB,B737NG,1-899-29,32748.03,32748.03,20150828,,
MU,1,4100004553,HQY,CRT,20150802,1000000106,RMB,B737NG,314-2100-3,953654.66,953654.66,20150803,20150924,52.0
MU,1,4100004551,HQY,CRT,20150801,1000000106,RMB,B737NG,822-1604-101,233093.27,233093.27,20150803,20150909,37.0
MU,1,4100004635,HQY,CRT,20150824,1000000141,RMB,B737NG,4082730-901,1,1,20150825,20150901,7.0
MU,1,4100004385,HQY,AOG,20150619,1000000106,RMB,B737NG,67600014-1,29801.12,29801.12,20150622,20150728,36.0
MU,1,4100004429,HQY,AOG,20150703,1000000141,RMB,B737NG,285A1200-2,1,1,20150707,20150727,20.0
MU,1,4100004430,HQY,AOG,20150703,1000000141,RMB,B737NG,2-8020-28,1,1,20150707,20150727,20.0
MU,1,4100004431,HQY,AOG,20150703,1000000141,RMB,B737NG,381800-1005,1,1,20150707,20151009,94.0
MU,1,4100004501,HQY,AOG,20150719,1000000141,RMB,B737NG,42-935-2,1,1,20150721,20150803,13.0
MU,1,4100004498,HQY,AOG,20150717,1000000106,RMB,B737NG,1-899-29,1,1,20150907,,
MU,1,4100004388,HQY,AOG,20150620,1000000155,RMB,B737NG,3289562-5,58532.71,58532.71,20150620,20150924,96.0
MU,1,4100004434,HQY,AOG,20150703,1000000141,RMB,B737NG,1152466-250,1,1,20150704,20151102,121.0
MU,1,4100004504,HQY,NOR,20150720,1000000155,RMB,B737NG,233A7206-2,27120.48,27120.48,20150722,20151116,117.0
MU,1,4100004505,HQY,AOG,20150720,1000000106,RMB,B737NG,3876287-1,8938.15,8938.15,20150721,20150813,23.0
MU,1,4100004438,HQY,CRT,20150704,1000000141,RMB,B737NG,2279-003-13,1,1,20150705,20160309,248.0
MU,1,4100004439,HQY,AOG,20150704,1000000012,RMB,B737NG,3289562-5,80482.48,80482.48,20150713,20151113,123.0
MU,1,4100004436,HQY,AOG,20150704,1000000106,RMB,B737NG,107484-7,1,1,20150723,,
MU,1,4100004440,HQY,AOG,20150705,1000000012,RMB,B737NG,965-0758-002,1,1,20150713,20151207,147.0
MU,1,4100004744,HQY,AOG,20150910,1000000106,RMB,B737NG,2118966-222,129043.88,129043.88,20150911,20151015,34.0
MU,1,4100004748,HQY,AOG,20150911,1000000012,RMB,B737NG,2118966-222,628899.17,628899.17,20150911,20160304,175.0
MU,1,4100004749,HQY,AOG,20150911,1000000106,RMB,B737NG,1-002-0102-2090,29751.57,29751.57,20150911,20150928,17.0
MU,1,4100004886,HQY,NOR,20151017,1000000141,RMB,B737NG,1151952-14,1,1,20151026,20151109,14.0
MU,1,4100004885,HQY,AOG,20151017,1000000141,RMB,B737NG,1-002-0102-2090,1,1,20151026,20151109,14.0
MU,1,4100004757,HQY,CRT,20150914,1000000155,RMB,B737NG,398908-4,29568.13,29568.13,20150914,20150914,1.0
MU,1,4100004764,HQY,AOG,20150915,1000000155,RMB,B737NG,69-37307-300,64458.88,64458.88,20150917,20151113,57.0
MU,1,4100004820,HQY,AOG,20150929,1000000155,RMB,B737NG,G7400-12,31877.17,31877.17,20151008,20151216,69.0
MU,1,4100004899,HQY,AOG,20151020,1000000106,RMB,B737NG,4082260-939,458614.71,458614.71,20151023,20151216,54.0
MU,1,15ZW70550L,HQY,CRT,20150810,0000001143,USD,B737NG,113A2100-60,1,1,20150821,,
MU,1,4100004766,HQY,AOG,20150915,1000000155,RMB,B737NG,69-37307-300,101729.37,101729.37,20150916,20151223,98.0
MU,1,4100004824,HQY,AOG,20151001,1000000106,RMB,B737NG,3289562-5,36948.92,36948.92,20151001,20151103,33.0
MU,1,4100004684,HQY,AOG,20150901,1000000142,RMB,B737NG,51090160-1,152054.88,152054.88,20150907,20151121,75.0
MU,1,4100004833,HQY,CRT,20151004,1000000106,RMB,B737NG,822-1567-102,293137.96,293137.96,20151004,20151130,57.0
MU,1,4100004903,HQY,AOG,20151021,1000000012,RMB,B737NG,822-1567-102,25713.85,25713.85,20151022,20151027,5.0
MU,1,4100004900,HQY,AOG,20151021,1000000012,RMB,B737NG,3289562-5,36148.07,36148.07,20151023,20151218,56.0
MU,1,4100004708,HQY,CRT,20150906,1000000106,RMB,B737NG,285A1200-2,79158.66,79158.66,20150906,20151117,72.0
MU,1,4100004770,HQY,AOG,20150917,1000000155,RMB,B737NG,67600014-1,21258.93,21258.93,20150923,20151012,19.0
MU,1,4100004771,HQY,AOG,20150917,1000000155,RMB,B737NG,HG2050AC07,164564.59,164564.59,20150918,20151215,88.0
MU,1,4100004835,HQY,NOR,20151005,1000000142,RMB,B737NG,D717-02-001,3036.92,3036.92,20151009,20151023,14.0
MU,1,4100004693,HQY,CRT,20150902,1000000106,RMB,B737NG,273A3301-8,2275.6,2275.6,20150906,20150906,1.0
MU,1,4100004701,HQY,CRT,20150905,1000000141,RMB,B737-300,65-0294-23,1,1,20150906,20151009,33.0
